task_id,task_type,building,floor,team,priority,scheduled_time,estimated_duration,completion_time,completion_status,task_complexity,concurrent_tasks,resource_availability,was_delayed,on_time_completion,task_missed
TASK-30519,Plumbing Repair,Building_2,4,HVAC Team,Low,2024-11-19 14:00:00,1.3795004284313859,2024-11-19 15:22:46.201542,Completed,4.166554876151869,0,0.8422557520233229,False,True,0
TASK-29286,Safety Inspection,Building_2,7,Maintenance B,Critical,2024-10-22 14:00:00,1.1622729464568282,2024-10-22 15:09:44.182607,Completed,9.62757091616163,1,0.8709528683796977,False,True,0
TASK-2826,Electrical Inspection,Building_4,1,HVAC Team,Low,2023-02-07 16:00:00,0.937510624415295,2023-02-07 16:56:15.038248,Completed,5.115648514561152,0,0.951142826720217,True,False,0
TASK-30780,Preventive Maintenance,Building_4,4,Maintenance A,High,2024-11-25 11:00:00,1.5029082303941665,2024-11-25 14:39:41.907056,Completed,2.938551547382396,6,0.8385607447285289,True,False,0
TASK-20124,Pest Control,Building_2,9,Maintenance B,Medium,2024-03-10 15:00:00,1.6703622903371982,2024-03-10 16:40:13.304245,Completed,4.892990916244738,3,0.6463562716030611,False,True,0
TASK-13820,Fire System Check,Building_2,5,Security Team,Critical,2023-11-01 16:00:00,0.5433089955574995,2023-11-01 16:32:35.912384,Completed,8.358661657542559,6,0.9754440104120206,False,True,0
TASK-5169,Elevator Maintenance,Building_4,3,HVAC Team,Low,2023-03-30 12:00:00,2.9527361029718837,2023-03-30 17:50:45.815112,Completed,3.0918706671629432,0,0.9535467302741452,True,False,0
TASK-1741,Fire System Check,Building_1,7,Maintenance B,High,2023-01-14 08:00:00,0.6271492316394998,,Missed,8.268632826066776,3,0.535066848275372,False,False,1
TASK-18632,Filter Replacement,Building_5,7,HVAC Team,Medium,2024-02-06 16:00:00,1.2789808937516491,2024-02-06 17:16:44.331218,Completed,4.661617262185716,6,0.9409296123862905,True,False,0
TASK-29446,Landscape Maintenance,Building_5,6,Plumbing Team,Low,2024-10-25 16:00:00,1.6029845347946687,,Missed,9.278442818420624,2,0.8537888417393721,False,False,1
TASK-30114,Preventive Maintenance,Building_2,3,Maintenance B,Medium,2024-11-09 13:00:00,3.113360792480862,,Missed,2.448863927080329,3,0.5966885585857747,False,False,1
TASK-12159,HVAC Service,Building_3,8,Security Team,Low,2023-09-22 15:00:00,1.5441905385126182,2023-09-22 16:32:39.085939,Completed,3.9700505730857607,6,0.8485970599864293,True,False,0
TASK-11640,Pest Control,Building_4,9,Electrical Team,Low,2023-09-11 15:00:00,0.546953547787903,2023-09-11 15:32:49.032772,Completed,5.477556741184644,4,0.8253268393223226,False,True,0
TASK-1912,Corrective Maintenance,Building_1,4,Maintenance A,Medium,2023-01-18 09:00:00,1.2831897401482653,2023-01-18 10:16:59.483065,Completed,4.613875642047542,7,0.9524065442078102,True,False,0
TASK-11028,Equipment Calibration,Building_3,3,Maintenance B,Medium,2023-08-27 09:00:00,1.1005266386059671,2023-08-27 10:06:01.895899,Completed,4.323477077728661,1,0.6439864350586193,True,False,0
TASK-24768,Preventive Maintenance,Building_3,9,Maintenance A,High,2024-07-03 17:00:00,3.669393272564129,2024-07-03 20:40:09.815781,Completed,9.685316389140723,4,0.8167545967716828,False,True,0
TASK-3045,Cleaning,Building_1,9,Maintenance B,Critical,2023-02-11 11:00:00,0.7222665954942105,2023-02-11 11:43:20.159744,Completed,1.4279284799304715,2,0.6510473062399904,True,False,0
TASK-24154,Filter Replacement,Building_5,8,Maintenance B,Low,2024-06-17 07:00:00,1.6534561701529904,,Missed,4.57582692196295,7,0.9661851543411684,False,False,1
TASK-12446,Equipment Calibration,Building_2,3,Maintenance B,Low,2023-09-29 13:00:00,1.8367265501099765,,Missed,2.426487264484294,3,0.9619384272415712,False,False,1
TASK-17379,Safety Inspection,Building_3,4,Maintenance A,Low,2024-01-10 16:00:00,1.4790417938515628,,Missed,1.7683533854182154,0,0.8303956941238116,False,False,1
TASK-22407,Cleaning,Building_5,6,Janitorial Team,Low,2024-05-02 11:00:00,1.0935329169592385,2024-05-02 12:05:36.718501,Completed,2.9309972170026777,1,0.8936056386327891,False,True,0
TASK-2788,Equipment Calibration,Building_1,9,Maintenance A,Low,2023-02-06 13:00:00,0.9576637853181232,,Missed,6.27978711201071,1,0.8423164269140984,False,False,1
TASK-24236,Landscape Maintenance,Building_1,3,Janitorial Team,Low,2024-06-19 18:00:00,0.8806372281644248,2024-06-19 18:52:50.294021,Completed,7.901415326414823,3,0.9267385616459138,False,True,0
TASK-10177,Equipment Calibration,Building_3,8,Maintenance A,Medium,2023-08-05 09:00:00,1.8924143700172984,2023-08-05 10:53:32.691732,Completed,8.356774158515544,3,0.623395157070423,False,True,0
TASK-21866,Fire System Check,Building_4,8,Security Team,Medium,2024-04-19 14:00:00,1.0665992659036938,2024-04-19 15:03:59.757357,Completed,3.639834471098847,6,0.9117683964249358,False,True,0
TASK-27695,Security Check,Building_5,7,Janitorial Team,Low,2024-09-15 10:00:00,0.7838970068358828,,Missed,2.8566217326981187,7,0.5505090128761905,False,False,1
TASK-13269,Equipment Calibration,Building_3,7,Maintenance B,Low,2023-10-19 07:00:00,1.3971551444887953,2023-10-19 08:23:49.758520,Completed,2.9313419056251666,2,0.8543657574604644,False,True,0
TASK-5516,Plumbing Repair,Building_3,5,Plumbing Team,Critical,2023-04-08 11:00:00,1.183611254382959,2023-04-08 12:11:01.000516,Completed,2.299860859520645,4,0.6577146541594399,True,False,0
TASK-21289,Electrical Inspection,Building_4,3,Electrical Team,Medium,2024-04-05 10:00:00,0.600213326667321,2024-04-05 10:36:00.767976,Completed,4.001930977657695,6,0.8200599489345948,False,True,0
TASK-19072,Corrective Maintenance,Building_5,6,Janitorial Team,High,2024-02-15 14:00:00,0.5696064685813655,,Missed,9.887447964241733,4,0.8541945913882556,False,False,1
TASK-23862,Plumbing Repair,Building_1,7,Plumbing Team,Medium,2024-06-08 09:00:00,1.6708341343606086,2024-06-08 10:40:15.002884,Completed,4.145269456064825,6,0.5847281184901987,True,False,0
TASK-22090,HVAC Service,Building_1,1,Plumbing Team,Low,2024-04-25 12:00:00,3.229383090562714,,Missed,5.907240649560241,7,0.8982853679325895,False,False,1
TASK-10847,Safety Inspection,Building_2,8,Maintenance A,Medium,2023-08-22 15:00:00,1.6153336319096934,,Missed,7.34319856401352,7,0.9413722692478819,False,False,1
TASK-29060,HVAC Service,Building_5,4,Janitorial Team,Low,2024-10-17 13:00:00,1.9924392005561726,2024-10-17 15:03:28.547785,Completed,4.622410607327031,0,0.898031741998682,True,False,0
TASK-17088,Pest Control,Building_2,6,Security Team,Medium,2024-01-05 07:00:00,0.8836376302108462,,Missed,5.322349611239535,4,0.9484434929757554,False,False,1
TASK-8951,Elevator Maintenance,Building_3,2,Security Team,High,2023-07-04 09:00:00,1.7479640236507805,,Missed,1.3839499210201018,4,0.8080564293301175,False,False,1
TASK-7829,Fire System Check,Building_1,5,Security Team,Medium,2023-06-05 17:00:00,1.8556984613505647,,Missed,8.248374613837097,3,0.9768017629284199,False,False,1
TASK-16045,Filter Replacement,Building_2,5,Security Team,Low,2023-12-18 10:00:00,1.967071262117038,2023-12-18 11:58:01.456544,Completed,5.377784278215198,6,0.8231350277468107,True,False,0
TASK-3232,Preventive Maintenance,Building_5,4,Electrical Team,Low,2023-02-15 09:00:00,1.6324469832564923,,Missed,1.7054958427323266,1,0.9857448395984089,False,False,1
TASK-3182,Pest Control,Building_5,2,Janitorial Team,Low,2023-02-14 17:00:00,1.3306337545068478,2023-02-14 20:03:09.484706,Completed,2.1012834588942186,6,0.8908130512664024,True,False,0
TASK-29540,Preventive Maintenance,Building_4,8,HVAC Team,Low,2024-10-28 13:00:00,2.552161888950435,2024-10-28 15:37:44.476389,Completed,5.80817345761762,3,0.9578891560596452,True,False,0
TASK-4778,Safety Inspection,Building_4,9,Maintenance A,Medium,2023-03-22 14:00:00,0.6673731713151081,,Missed,7.45499380450383,1,0.9619677741219372,False,False,1
TASK-13519,Preventive Maintenance,Building_5,6,Janitorial Team,Low,2023-10-25 16:00:00,2.7843292128187622,2023-10-25 18:47:03.585166,Completed,7.736359318385889,1,0.8940816077458654,False,True,0
TASK-12299,HVAC Service,Building_3,6,Plumbing Team,Low,2023-09-27 11:00:00,2.454235531199969,2023-09-27 13:27:15.247912,Completed,1.0203589242929492,3,0.8097427152549966,False,True,0
TASK-28018,Elevator Maintenance,Building_4,5,Maintenance B,Low,2024-09-23 12:00:00,2.8068939835356934,2024-09-23 14:48:24.818341,Completed,2.959286939635648,2,0.9412026756593341,True,False,0
TASK-2267,Filter Replacement,Building_1,1,Electrical Team,Medium,2023-01-25 12:00:00,1.1157749605438259,2023-01-25 13:06:56.789858,Completed,8.795158770630845,2,0.8874248547480025,True,False,0
TASK-30097,Plumbing Repair,Building_2,2,Maintenance B,Low,2024-11-09 09:00:00,1.7772926174761303,2024-11-09 10:46:38.253423,Completed,8.902623202072824,2,0.5966885585857747,True,False,0
TASK-6855,Plumbing Repair,Building_3,9,Plumbing Team,High,2023-05-11 16:00:00,1.286171433832553,2023-05-11 17:17:10.217162,Completed,1.5211202425291555,4,0.9813539395154788,True,False,0
TASK-26802,Landscape Maintenance,Building_5,7,HVAC Team,Medium,2024-08-24 10:00:00,1.1178146124945405,2024-08-24 11:31:53.048416,Completed,5.121671846407989,3,0.6284859900146448,True,False,0
TASK-21954,Equipment Calibration,Building_4,5,Security Team,Low,2024-04-22 13:00:00,1.9964282205773938,2024-04-22 15:40:26.462986,Completed,1.4857447978843006,1,0.8741351129256236,True,False,0
TASK-10868,Preventive Maintenance,Building_2,4,HVAC Team,High,2023-08-23 12:00:00,3.6562630759625496,2023-08-23 15:39:22.547073,Completed,3.4463686798570454,7,0.8343343998404393,False,True,0
TASK-28135,Pest Control,Building_2,4,Plumbing Team,Critical,2024-09-25 07:00:00,1.6059026427733445,2024-09-25 08:36:21.249514,Completed,7.222800814145883,2,0.8391008488221425,True,False,0
TASK-24722,Safety Inspection,Building_1,3,Plumbing Team,Low,2024-07-02 07:00:00,0.9637877389213771,2024-07-02 07:57:49.635860,Completed,7.795701922324514,1,0.9804019224857652,False,True,0
TASK-12023,Fire System Check,Building_3,9,Janitorial Team,Low,2023-09-20 14:00:00,1.3998896513508126,,Missed,2.9211399829799563,0,0.9205855713642254,False,False,1
TASK-14231,Preventive Maintenance,Building_2,9,Maintenance B,Medium,2023-11-09 16:00:00,2.451746363794061,,Missed,6.130895836971519,1,0.85698511796538,False,False,1
TASK-6749,Elevator Maintenance,Building_4,2,Electrical Team,Low,2023-05-09 18:00:00,2.893759062467171,2023-05-09 20:53:37.532625,Completed,1.2896772389286086,5,0.8185934765739087,True,False,0
TASK-10229,Elevator Maintenance,Building_4,6,Janitorial Team,Low,2023-08-07 08:00:00,2.148257040177132,,Missed,8.141350189722537,5,0.9288234494741904,False,False,1
TASK-13989,Safety Inspection,Building_1,10,Janitorial Team,Low,2023-11-04 10:00:00,0.7369864095308002,,Missed,2.531249521811115,5,0.6494412956055275,False,False,1
TASK-3497,Electrical Inspection,Building_5,1,Security Team,Low,2023-02-21 10:00:00,1.942865877290391,,Missed,4.797375676586018,6,0.941745963721291,False,False,1
TASK-8295,Security Check,Building_2,4,Janitorial Team,High,2023-06-16 14:00:00,1.6148717792929939,2023-06-16 15:36:53.538405,Completed,1.972427524199638,3,0.9019235867625804,False,True,0
TASK-8186,Elevator Maintenance,Building_1,3,Maintenance A,Medium,2023-06-14 16:00:00,1.7568890729679243,2023-06-14 17:45:24.800663,Completed,4.961604974873601,5,0.9909508852302588,True,False,0
TASK-12144,Cleaning,Building_1,3,Security Team,Medium,2023-09-22 14:00:00,0.5182282900718707,2023-09-22 14:31:05.621844,Completed,4.54290762564475,0,0.8485970599864293,False,True,0
TASK-32663,HVAC Service,Building_2,5,HVAC Team,Low,2024-12-31 17:00:00,2.123241193869082,2024-12-31 19:18:27.761348,Completed,8.41702464681969,4,0.9184924431177042,True,False,0
TASK-27191,Corrective Maintenance,Building_3,1,Janitorial Team,Low,2024-09-03 13:00:00,1.1909529540569295,2024-09-03 14:11:27.430635,Completed,8.662272027977703,6,0.9049820714573994,True,False,0
TASK-26165,HVAC Service,Building_1,9,Maintenance B,Critical,2024-08-08 17:00:00,3.8684506179721234,2024-08-09 01:12:36.241731,Completed,9.347975844627157,3,0.827076437304027,True,False,0
TASK-14177,Safety Inspection,Building_1,5,Maintenance A,Low,2023-11-08 14:00:00,1.3159257131094664,2023-11-08 15:18:57.332567,Completed,2.7319463864227442,4,0.8676386397002285,False,True,0
TASK-31911,Filter Replacement,Building_4,1,Maintenance A,Low,2024-12-18 12:00:00,1.513085215723856,,Missed,2.2356320628979036,4,0.9869260497908211,False,False,1
TASK-13030,Corrective Maintenance,Building_3,10,Maintenance A,High,2023-10-13 07:00:00,1.2911184769364497,2023-10-13 09:07:03.119097,Completed,6.551976577085407,4,0.9174491282138213,True,False,0
TASK-12617,Corrective Maintenance,Building_4,1,Security Team,Low,2023-10-04 12:00:00,1.8330669787774252,,Missed,9.215601134783059,5,0.8175958712599919,False,False,1
TASK-7686,Fire System Check,Building_4,3,Maintenance B,High,2023-06-01 16:00:00,1.560128348462309,,Missed,6.455249220605012,1,0.8718497060360471,False,False,1
TASK-13416,Fire System Check,Building_3,8,Security Team,Critical,2023-10-23 10:00:00,0.7951824198107441,2023-10-23 10:47:42.656711,Completed,7.1227864640254905,0,0.905088633622864,False,True,0
TASK-3907,Fire System Check,Building_1,4,Security Team,Medium,2023-03-02 15:00:00,1.5907702219189686,2023-03-02 16:40:50.517098,Completed,7.962761398595809,6,0.8465993976105906,True,False,0
TASK-28626,Electrical Inspection,Building_4,5,Janitorial Team,Low,2024-10-07 14:00:00,1.0969398814662756,2024-10-07 15:05:48.983573,Completed,5.52259804631224,2,0.9368645663951557,False,True,0
TASK-28682,Pest Control,Building_5,5,Janitorial Team,Low,2024-10-08 07:00:00,0.7696871987691616,2024-10-08 07:46:10.873916,Completed,5.56055495547751,0,0.8692702312339173,True,False,0
TASK-17256,Cleaning,Building_4,4,Maintenance B,High,2024-01-08 14:00:00,1.0122628884661606,,Missed,4.889435818406442,0,0.8308066463198213,False,False,1
TASK-2315,Filter Replacement,Building_3,4,Security Team,High,2023-01-26 13:00:00,0.7704351959234609,2023-01-26 13:46:13.566705,Completed,7.517223809493698,4,0.8342021708836457,False,True,0
TASK-5086,Safety Inspection,Building_4,8,Electrical Team,Medium,2023-03-29 08:00:00,0.8251795803658013,2023-03-29 08:49:30.646489,Completed,4.383246661600969,1,0.8950847707487376,False,True,0
TASK-29981,Safety Inspection,Building_3,8,Maintenance A,Medium,2024-11-06 12:00:00,1.9601369111552283,2024-11-06 13:57:36.492880,Completed,9.3641900110475,6,0.9488717749306083,False,True,0
TASK-16419,Elevator Maintenance,Building_2,6,Maintenance A,Medium,2023-12-25 13:00:00,3.9975672242266156,2023-12-25 17:21:43.054731,Completed,5.20816342132763,2,0.9493277805234848,True,False,0
TASK-22014,Corrective Maintenance,Building_4,8,Plumbing Team,High,2024-04-23 18:00:00,0.9010151643982666,2024-04-23 18:54:03.654592,Completed,2.424560581356854,4,0.9334996191660481,True,False,0
TASK-7386,HVAC Service,Building_1,6,Electrical Team,Medium,2023-05-24 09:00:00,2.1879789724540237,2023-05-24 11:11:16.724301,Completed,9.257764481066161,7,0.8992687655534569,True,False,0
TASK-3386,Cleaning,Building_5,4,Electrical Team,Critical,2023-02-18 14:00:00,1.851783151847279,,Missed,9.740545921259635,5,0.5231125592946672,False,False,1
TASK-5670,Plumbing Repair,Building_2,7,Electrical Team,Low,2023-04-12 09:00:00,1.5987311538580988,,Missed,2.9939717197433273,2,0.9293471667476977,False,False,1
TASK-30898,Elevator Maintenance,Building_1,2,HVAC Team,Critical,2024-11-27 07:00:00,2.626400018126255,2024-11-27 09:37:35.040065,Completed,6.513590232471197,1,0.8997260696060846,False,True,0
TASK-21605,Pest Control,Building_5,3,Plumbing Team,Low,2024-04-13 15:00:00,1.2667471080596209,2024-04-13 16:16:00.289589,Completed,8.570189576840104,7,0.6683047991800068,False,True,0
TASK-19171,Elevator Maintenance,Building_1,9,Electrical Team,Critical,2024-02-17 09:00:00,2.13916106131907,,Missed,6.90183549083199,6,0.6734653182268757,False,False,1
TASK-28678,Electrical Inspection,Building_4,3,Plumbing Team,Low,2024-10-08 16:00:00,0.7116418912158318,2024-10-08 17:22:46.436924,Completed,4.243430198486769,4,0.8692702312339173,True,False,0
TASK-9301,Corrective Maintenance,Building_1,7,Janitorial Team,Critical,2023-07-13 09:00:00,1.5832057676039861,2023-07-13 10:46:14.081327,Completed,8.236390904730065,1,0.8719573102252314,True,False,0
TASK-20742,Pest Control,Building_2,7,HVAC Team,Low,2024-03-24 14:00:00,1.1661427048425863,,Missed,6.2370564093047305,7,0.6867476910755087,False,False,1
TASK-26149,Security Check,Building_4,7,Janitorial Team,High,2024-08-07 13:00:00,1.7458980562431257,2024-08-07 14:44:45.233002,Completed,4.0708923589544845,3,0.9412875988312873,False,True,0
TASK-25715,Cleaning,Building_4,2,Security Team,Medium,2024-07-27 10:00:00,1.7276131788008493,,Missed,3.4947029245367003,0,0.6992406809742657,False,False,1
TASK-26630,Plumbing Repair,Building_4,9,Security Team,Low,2024-08-20 17:00:00,0.63489456473404,2024-08-20 17:38:05.620433,Completed,7.738720602432207,2,0.8663551098661494,False,True,0
TASK-26994,Equipment Calibration,Building_4,1,HVAC Team,High,2024-08-29 08:00:00,1.0015576555771764,2024-08-29 09:00:05.607560,Completed,1.3132600845350968,2,0.8146354521991542,False,True,0
TASK-1935,Cleaning,Building_5,1,Electrical Team,Low,2023-01-18 09:00:00,0.9700515416859172,,Missed,3.6559797416585678,1,0.9524065442078102,False,False,1
TASK-20376,Safety Inspection,Building_1,5,Maintenance B,Medium,2024-03-15 15:00:00,1.5374238374924836,2024-03-15 16:32:14.725815,Completed,2.785033284021837,2,0.9876913213603271,True,False,0
TASK-9355,Fire System Check,Building_1,8,Plumbing Team,Low,2023-07-14 08:00:00,1.6959187876560249,,Missed,6.9795683440784355,4,0.9099932002628124,False,False,1
TASK-17765,Cleaning,Building_3,4,Plumbing Team,Medium,2024-01-18 13:00:00,0.8320334698751997,,Missed,3.228468144098758,2,0.9096183651275714,False,False,1
TASK-32121,Corrective Maintenance,Building_2,4,Electrical Team,Low,2024-12-21 10:00:00,1.6820518267282771,,Missed,9.032394659479628,4,0.5033705566358725,False,False,1
TASK-14133,Equipment Calibration,Building_1,8,HVAC Team,Medium,2023-11-07 14:00:00,0.7563722208874072,2023-11-07 14:45:22.939995,Completed,1.5927371992674972,1,0.9224076320775887,False,True,0
TASK-17663,Preventive Maintenance,Building_5,6,Janitorial Team,High,2024-01-17 13:00:00,3.6865508605985937,2024-01-17 20:09:16.483869,Completed,3.2837864169875806,6,0.935677350548272,True,False,0
TASK-7806,Plumbing Repair,Building_5,9,Maintenance A,High,2023-06-04 15:00:00,1.7654619299288552,,Missed,7.157363959153945,4,0.6114196993526652,False,False,1
TASK-2049,Equipment Calibration,Building_4,5,Electrical Team,Low,2023-01-20 12:00:00,1.547953384147934,2023-01-20 13:32:52.632183,Completed,7.335423165950478,4,0.8963674507152517,True,False,0
TASK-10567,HVAC Service,Building_2,5,Maintenance B,Low,2023-08-15 14:00:00,2.2485285268346633,,Missed,9.555186070751006,4,0.9284685160639191,False,False,1
TASK-7426,Cleaning,Building_2,8,Maintenance A,Low,2023-05-25 15:00:00,1.7023570611420555,2023-05-25 16:42:08.485420,Completed,3.802540375268276,0,0.9615697327885941,False,True,0
TASK-15486,Landscape Maintenance,Building_5,9,Plumbing Team,Medium,2023-12-06 10:00:00,1.3689795390712627,2023-12-06 11:22:08.326341,Completed,6.764286928643934,0,0.9124491990101696,True,False,0
TASK-23101,Filter Replacement,Building_4,9,Maintenance A,Low,2024-05-20 14:00:00,1.3315626634939344,,Missed,5.94111871911929,6,0.8189395581518768,False,False,1
TASK-10623,Equipment Calibration,Building_3,6,Security Team,Medium,2023-08-16 07:00:00,1.4719967697089458,,Missed,3.5706380106512796,3,0.8068658314304784,False,False,1
TASK-9645,Fire System Check,Building_3,6,Plumbing Team,Low,2023-07-22 15:00:00,0.7168283442275103,2023-07-22 15:43:00.582039,Completed,3.6686634180145115,3,0.6823523282826977,False,True,0
TASK-10349,Corrective Maintenance,Building_3,1,Janitorial Team,Critical,2023-08-09 15:00:00,1.4941434649199699,2023-08-09 16:58:23.899203,Completed,6.593911721783126,2,0.8763939448012339,True,False,0
TASK-24964,Safety Inspection,Building_4,8,HVAC Team,Critical,2024-07-08 08:00:00,1.686627625966961,2024-07-08 10:43:34.873610,Completed,9.412043890570313,5,0.9525314868753132,True,False,0
TASK-19187,Security Check,Building_5,4,Janitorial Team,Medium,2024-02-18 09:00:00,0.7249413094314756,,Missed,1.560582953762554,6,0.5925197636206195,False,False,1
TASK-14987,Plumbing Repair,Building_4,4,Plumbing Team,High,2023-11-26 08:00:00,1.380818297667682,2023-11-26 09:22:50.945872,Completed,4.940537732166882,1,0.6800564705574196,True,False,0
TASK-20493,Safety Inspection,Building_5,6,Maintenance A,High,2024-03-19 08:00:00,1.308205779534232,2024-03-19 09:42:14.384952,Completed,8.702921501821557,6,0.9893905634899964,True,False,0
TASK-3148,Pest Control,Building_5,3,HVAC Team,Low,2023-02-14 13:00:00,1.143385561610239,2023-02-14 14:08:36.188022,Completed,3.472705291960206,3,0.8908130512664024,True,False,0
TASK-19660,Plumbing Repair,Building_4,8,Maintenance A,Medium,2024-02-28 17:00:00,1.2987714207816534,,Missed,9.370729540400916,7,0.8316130431968077,False,False,1
TASK-29880,HVAC Service,Building_1,2,Security Team,Medium,2024-11-05 13:00:00,2.3116560056704847,2024-11-05 16:34:33.363277,Completed,4.407153580064801,6,0.8044408261328609,True,False,0
TASK-20849,Equipment Calibration,Building_3,8,Electrical Team,Medium,2024-03-27 09:00:00,1.1016054266688151,2024-03-27 10:20:01.502901,Completed,5.421383264081273,6,0.8058707993605766,True,False,0
TASK-15088,Corrective Maintenance,Building_2,9,Janitorial Team,High,2023-11-28 16:00:00,1.8388460368481814,2023-11-28 17:50:19.845733,Completed,7.043758369354708,3,0.8099422059091296,True,False,0
TASK-17922,Filter Replacement,Building_3,6,Electrical Team,Medium,2024-01-22 08:00:00,0.9269403185236184,2024-01-22 08:55:36.985147,Completed,8.459917665143635,4,0.9751625171863527,True,False,0
TASK-16264,Pest Control,Building_3,8,Maintenance B,High,2023-12-21 10:00:00,0.6619181423403271,,Missed,4.415790227082682,1,0.9275991429735816,False,False,1
TASK-11040,Safety Inspection,Building_1,9,Electrical Team,Medium,2023-08-27 12:00:00,1.1581027726355408,,Missed,9.69434902137724,7,0.6439864350586193,False,False,1
TASK-25121,Pest Control,Building_1,4,Electrical Team,High,2024-07-11 13:00:00,0.6511954701498122,2024-07-11 15:54:31.148762,Completed,8.980463184222643,3,0.9909620442925562,True,False,0
TASK-13264,Pest Control,Building_4,5,Maintenance A,Low,2023-10-19 16:00:00,1.3320801672310316,,Missed,7.796369647976824,0,0.8543657574604644,False,False,1
TASK-7970,Filter Replacement,Building_1,5,Electrical Team,High,2023-06-08 18:00:00,1.0014483595615113,2023-06-08 19:00:05.214094,Completed,1.713992805014262,0,0.8902351819198763,False,True,0
TASK-10006,Corrective Maintenance,Building_1,3,Maintenance B,High,2023-08-01 16:00:00,0.6081970336457425,2023-08-01 16:56:18.336509,Completed,2.2604012413348524,6,0.944728854670038,True,False,0
TASK-12234,Plumbing Repair,Building_1,2,Janitorial Team,Medium,2023-09-25 16:00:00,1.49389181798821,2023-09-25 17:29:38.010545,Completed,3.8311888924280693,6,0.8157756755330833,True,False,0
TASK-11052,Cleaning,Building_3,5,Janitorial Team,Critical,2023-08-28 07:00:00,1.3667183477779286,,Missed,2.7275834489484296,5,0.946575126930044,False,False,1
TASK-23447,Preventive Maintenance,Building_4,1,Janitorial Team,High,2024-05-29 09:00:00,3.4582898131286677,2024-05-29 12:27:29.843327,Completed,5.410961978858973,4,0.8433538388059347,False,True,0
TASK-12716,Corrective Maintenance,Building_1,4,Plumbing Team,Low,2023-10-06 11:00:00,0.5773575162849145,2023-10-06 11:40:31.015331,Completed,7.402310098938262,7,0.8932309556281647,True,False,0
TASK-7378,Landscape Maintenance,Building_3,3,Plumbing Team,Low,2023-05-24 14:00:00,0.5186925471213546,2023-05-24 14:31:07.293170,Completed,3.8795169266520695,5,0.8992687655534569,True,False,0
TASK-22961,Cleaning,Building_1,10,HVAC Team,High,2024-05-16 16:00:00,1.403734871323069,2024-05-16 17:24:13.445537,Completed,8.49672202665668,4,0.9549579208957036,True,False,0
TASK-17592,Equipment Calibration,Building_4,9,Plumbing Team,Critical,2024-01-15 18:00:00,1.357372960492044,,Missed,5.905058590190915,3,0.9381345147086644,False,False,1
TASK-18989,Landscape Maintenance,Building_4,5,Janitorial Team,Medium,2024-02-14 10:00:00,0.7652645843827609,2024-02-14 10:45:54.952504,Completed,4.771811991943444,7,0.9841398368758009,True,False,0
TASK-7659,Preventive Maintenance,Building_2,3,Janitorial Team,Medium,2023-05-31 10:00:00,1.9670635793320672,2023-05-31 11:58:01.428886,Completed,2.7776301102578578,1,0.9655864966079954,True,False,0
TASK-5984,HVAC Service,Building_3,3,Plumbing Team,High,2023-04-19 15:00:00,2.897210627834023,2023-04-19 20:57:41.887179,Completed,7.357350172013923,2,0.8399223919085765,True,False,0
TASK-19310,Safety Inspection,Building_1,9,Janitorial Team,Low,2024-02-21 18:00:00,1.636037268040766,,Missed,8.017729890847692,7,0.9483100297450239,False,False,1
TASK-24547,Pest Control,Building_3,10,HVAC Team,Medium,2024-06-27 16:00:00,1.3116494428000536,2024-06-27 17:18:41.937994,Completed,6.340515949860623,2,0.8209543587027822,False,True,0
TASK-3510,Safety Inspection,Building_1,7,Maintenance B,Low,2023-02-21 08:00:00,0.5934882535761159,2023-02-21 08:35:36.557713,Completed,4.408634325343949,4,0.941745963721291,True,False,0
TASK-21018,Preventive Maintenance,Building_5,9,Electrical Team,Low,2024-03-30 10:00:00,3.5591925773337674,2024-03-30 16:10:07.779976,Completed,6.351569751819289,4,0.6428765652324364,True,False,0
TASK-15373,Cleaning,Building_3,4,Security Team,Medium,2023-12-05 14:00:00,1.2021371367157676,2023-12-05 15:49:58.470551,Completed,6.328327690681395,6,0.8198972786715392,True,False,0
TASK-3007,Landscape Maintenance,Building_4,7,Electrical Team,Medium,2023-02-10 12:00:00,1.4101516879558316,2023-02-10 13:24:36.546077,Completed,3.9785672706098527,4,0.8959851378008789,True,False,0
TASK-24343,Plumbing Repair,Building_4,6,Electrical Team,Low,2024-06-21 14:00:00,1.226047858987481,,Missed,5.1187140687041754,5,0.9606429884981686,False,False,1
TASK-1579,Corrective Maintenance,Building_4,8,Janitorial Team,Medium,2023-01-11 07:00:00,1.5870443813927366,2023-01-11 08:35:13.359773,Completed,8.527740369218709,4,0.8221207197746322,False,True,0
TASK-27133,Fire System Check,Building_1,8,Maintenance A,High,2024-09-02 13:00:00,1.608010708336362,2024-09-02 15:28:58.251435,Completed,8.561768738384577,5,0.9803590896167477,True,False,0
TASK-1023,Preventive Maintenance,Building_3,9,Maintenance A,Low,2023-01-02 16:00:00,2.144854069287889,,Missed,6.939856414307611,1,0.9873459977473469,False,False,1
TASK-19743,Security Check,Building_3,2,Plumbing Team,Low,2024-03-01 17:00:00,0.7959234928651916,2024-03-01 18:27:32.556467,Completed,2.15667213233257,4,0.8877165015739759,True,False,0
TASK-22392,Fire System Check,Building_4,1,Plumbing Team,Medium,2024-05-02 13:00:00,0.5702124812733553,2024-05-02 13:34:12.764933,Completed,5.6950210367571765,2,0.8936056386327891,True,False,0
